"Message","Message","en_US_1.8.0","en_US_1.9.3.7"
"Message Queue","Message Queue","en_US_1.5.0","en_US_1.9.3.7"
"Message Settings","Message Settings","en_US_1.5.0","en_US_1.9.3.7"
"Message Templates","Message Templates","en_US_1.5.0","en_US_1.9.3.7"
"Message Title","Message Title","en_US_1.5.0","en_US_1.9.3.7"
"Message Type","Message Type","en_US_1.5.0","en_US_1.9.3.7"
"Message can be edited when status of the message is ""In Queue"" only.","Message can be edited when status of the message is ""In Queue"" only.","en_US_1.6.2","en_US_1.9.3.7"
"Message content","Message content","en_US_1.5.0","en_US_1.9.3.7"
"Message text is missed.","Message text is missed.","en_US_1.8.0","en_US_1.9.3.7"
"Message title","Message title","en_US_1.5.0","en_US_1.9.3.7"
"Message too long, please use 140 symbols","Message too long, please use 140 symbols","en_US_1.8.0","en_US_1.9.3.7"
"Message type doesn\'t recognized","Message type doesn\'t recognized","en_US_1.8.0","en_US_1.9.3.7"
"Minimize","Minimize","en_US_1.8.0","en_US_1.9.3.7"
"Minimum %@, maximum %@","Minimum %@, maximum %@","en_US_1.8.0","en_US_1.9.3.7"
"Minimum: %.2f","Minimum: %.2f","en_US_1.8.0","en_US_1.9.3.7"
"Mobile","Mobile","en_US_1.5.0","en_US_1.9.3.7"
"Mobile Express Checkout has been canceled.","Mobile Express Checkout has been canceled.","en_US_1.6.2","en_US_1.9.3.7"
"Mobile Express Checkout processed successfully.","Mobile Express Checkout processed successfully.","en_US_1.6.2","en_US_1.9.3.7"
"Month","Month","en_US_1.6.2","en_US_1.9.3.7"
"More","More","en_US_1.5.0","en_US_1.9.3.7"
"More Info","More Info","en_US_1.5.0","en_US_1.9.3.7"
"More Tabs","More Tabs","en_US_1.5.0","en_US_1.9.3.7"
"Most Viewed Products","Most Viewed Products","en_US_1.8.0","en_US_1.9.3.7"
"My Account","My Account","en_US_1.8.0","en_US_1.9.3.7"
"My Downloadable Products","My Downloadable Products","en_US_1.8.0","en_US_1.9.3.7"
"My Orders","My Orders","en_US_1.8.0","en_US_1.9.3.7"
"My Wishlist","My Wishlist","en_US_1.8.0","en_US_1.9.3.7"
"Name","Name","en_US_1.8.0","en_US_1.9.3.7"
"Name on Card","Name on Card","en_US_1.5.0","en_US_1.9.3.7"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","en_US_1.5.1","en_US_1.9.3.7"
"New AirMail Message","New AirMail Message","en_US_1.5.0","en_US_1.9.3.7"
"New AirMail Message Queue","New AirMail Message Queue","en_US_1.5.0","en_US_1.9.3.7"
"New App","New App","en_US_1.5.0","en_US_1.9.3.7"
"New Customers","New Customers","en_US_1.8.0","en_US_1.9.3.7"
"New Password","New Password","en_US_1.5.0","en_US_1.9.3.7"
"New Template","New Template","en_US_1.5.0","en_US_1.9.3.7"
"New to Our Store?","New to Our Store?","en_US_1.8.0","en_US_1.9.3.7"
"Nickname","Nickname","en_US_1.5.1","en_US_1.9.3.7"
"No","No","en_US_1.8.0","en_US_1.9.3.7"
"No Payment Information Required","No Payment Information Required","en_US_1.6.2","en_US_1.9.3.7"
"No Ratings","No Ratings","en_US_1.8.0","en_US_1.9.3.7"
"No internet connection. Retry later ...","No internet connection. Retry later ...","en_US_1.8.0","en_US_1.9.3.7"
"No items were specifed to update.","No items were specifed to update.","en_US_1.5.0","en_US_1.9.3.7"
"No items were updated.","No items were updated.","en_US_1.5.0","en_US_1.9.3.7"
"No product selected.","No product selected.","en_US_1.5.0","en_US_1.9.3.7"
"No products found. Please retry with other term","No products found. Please retry with other term","en_US_1.8.0","en_US_1.9.3.7"
"No shipping method required.","No shipping method required.","en_US_1.6.2","en_US_1.9.3.7"
"No such file ""%s"".","No such file ""%s"".","en_US_1.5.0","en_US_1.9.3.7"
"Not Submitted","Not Submitted","en_US_1.5.0","en_US_1.9.3.7"
"Note: Image size affects the performance of your app.","Note: Image size affects the performance of your app.","en_US_1.8.0","en_US_1.9.3.7"
"Notice","Notice","en_US_1.5.1","en_US_1.9.3.7"
"Number of Orders","Number of Orders","en_US_1.8.0","en_US_1.9.3.7"
"Number of Uses","Number of Uses","en_US_1.8.0","en_US_1.9.3.7"
"OK","OK","en_US_1.8.0","en_US_1.9.3.7"
"OR, Pay with Standard Checkout","OR, Pay with Standard Checkout","en_US_1.8.0","en_US_1.9.3.7"
"Offline Catalog","Offline Catalog","en_US_1.8.0","en_US_1.9.3.7"
"Offline cart stored on server","Offline cart stored on server","en_US_1.8.0","en_US_1.9.3.7"
"Offline catalog export complete.","Offline catalog export complete.","en_US_1.8.0","en_US_1.9.3.7"
"Offline catalog export failed.","Offline catalog export failed.","en_US_1.8.0","en_US_1.9.3.7"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","en_US_1.5.1","en_US_1.9.3.7"
"Onepage checkout is disabled.","Onepage checkout is disabled.","en_US_1.5.0","en_US_1.9.3.7"
"Only custom theme can be deleted","Only custom theme can be deleted","en_US_1.6.0","en_US_1.9.3.7"
"Only default theme can be reset","Only default theme can be reset","en_US_1.6.0","en_US_1.9.3.7"
"Only free apps are allowed in this version.","Only free apps are allowed in this version.","en_US_1.5.0","en_US_1.9.3.7"
"Only registered users can write reviews. Please, log in or register.","Only registered users can write reviews. Please, log in or register.","en_US_1.5.1","en_US_1.9.3.7"
"Open","Open","en_US_1.8.0","en_US_1.9.3.7"
"Options","Options","en_US_1.8.0","en_US_1.9.3.7"
"Options menu items","Options menu items","en_US_1.5.0","en_US_1.9.3.7"
"Order","Order","en_US_1.8.0","en_US_1.9.3.7"
"Order #","Order #","en_US_1.8.0","en_US_1.9.3.7"
"Order #%s - %s","Order #%s - %s","en_US_1.6.2","en_US_1.9.3.7"
"Order Date: %s","Order Date: %s","en_US_1.6.2","en_US_1.9.3.7"
"Order Details Updated","Order Details Updated","en_US_1.8.0","en_US_1.9.3.7"
"Order ID","Order ID","en_US_1.8.0","en_US_1.9.3.7"
"Order ID:","Order ID:","en_US_1.8.0","en_US_1.9.3.7"
"Order Info","Order Info","en_US_1.8.0","en_US_1.9.3.7"
"Order List Updated","Order List Updated","en_US_1.8.0","en_US_1.9.3.7"
"Order Number","Order Number","en_US_1.8.0","en_US_1.9.3.7"
"Order Review","Order Review","en_US_1.8.0","en_US_1.9.3.7"
"Order canceled","Order canceled","en_US_1.8.0","en_US_1.9.3.7"
"Order failed","Order failed","en_US_1.8.0","en_US_1.9.3.7"
"Order id is not specified.","Order id is not specified.","en_US_1.6.2","en_US_1.9.3.7"
"Order is not available.","Order is not available.","en_US_1.6.0","en_US_1.9.3.7"
"Ordered","Ordered","en_US_1.6.0","en_US_1.9.3.7"
"Ordered Items","Ordered Items","en_US_1.8.0","en_US_1.9.3.7"
"Orders","Orders","en_US_1.8.0","en_US_1.9.3.7"
"Other amount","Other amount","en_US_1.8.0","en_US_1.9.3.7"
"Out of Stock","Out of Stock","en_US_1.8.0","en_US_1.9.3.7"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","en_US_1.6.2","en_US_1.9.3.7"
"Overall Activity","Overall Activity","en_US_1.8.0","en_US_1.9.3.7"
"POST data is not valid.","POST data is not valid.","en_US_1.5.0","en_US_1.9.3.7"
"Pages","Pages","en_US_1.5.0","en_US_1.9.3.7"
"Password","Password","en_US_1.5.0","en_US_1.9.3.7"
"Password fields cannot be empty.","Password fields cannot be empty.","en_US_1.5.0","en_US_1.9.3.7"
"Password is not specified","Password is not specified","en_US_1.8.0","en_US_1.9.3.7"
"Password:","Password:","en_US_1.8.0","en_US_1.9.3.7"
"PayPal","PayPal","en_US_1.8.0","en_US_1.9.3.7"
"PayPal Checkout","PayPal Checkout","en_US_1.8.0","en_US_1.9.3.7"
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","en_US_1.6.2","en_US_1.9.3.7"
"PayPal MEP","PayPal MEP","en_US_1.6.0","en_US_1.9.3.7"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)","en_US_1.5.0","en_US_1.9.3.7"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout","en_US_1.6.2","en_US_1.9.3.7"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library (MECL)","en_US_1.6.2","en_US_1.9.3.7"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token does not exist.","en_US_1.6.2","en_US_1.9.3.7"
"Payer Email: %s","Payer Email: %s","en_US_1.6.2","en_US_1.9.3.7"
"Payment Applicable From","Payment Applicable From","en_US_1.6.0","en_US_1.9.3.7"
"Payment Bridge module unavailable.","Payment Bridge module unavailable.","en_US_1.5.1","en_US_1.9.3.7"
"Payment Information","Payment Information","en_US_1.8.0","en_US_1.9.3.7"
"Payment Method","Payment Method","en_US_1.6.2","en_US_1.9.3.7"
"Payment Method has been set.","Payment Method has been set.","en_US_1.5.0","en_US_1.9.3.7"
"Payment Methods","Payment Methods","en_US_1.5.0","en_US_1.9.3.7"
"Payment method","Payment method","en_US_1.8.0","en_US_1.9.3.7"
"Payment method was successfully set.","Payment method was successfully set.","en_US_1.5.0","en_US_1.9.3.7"
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP doesn\'t support checkout with any discount.","en_US_1.6.2","en_US_1.9.3.7"
"Place Order","Place Order","en_US_1.8.0","en_US_1.9.3.7"
"Placing order ...","Placing order ...","en_US_1.8.0","en_US_1.9.3.7"
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","en_US_1.6.0","en_US_1.9.3.7"
"Please Select Application","Please Select Application","en_US_1.5.0","en_US_1.9.3.7"
"Please Select Device Type","Please Select Device Type","en_US_1.5.0","en_US_1.9.3.7"
"Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order.","en_US_1.5.0","en_US_1.9.3.7"
"Please create and save an application first.","Please create and save an application first.","en_US_1.6.2","en_US_1.9.3.7"
"Please enter ""App Title"".","Please enter ""App Title"".","en_US_1.5.0","en_US_1.9.3.7"
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","en_US_1.7.0","en_US_1.9.3.7"
"Please enter a valid date.","Please enter a valid date.","en_US_1.7.0","en_US_1.9.3.7"
"Please enter a valid email address. For example johndoe@domain.com.","Please enter a valid email address. For example johndoe@domain.com.","en_US_1.7.0","en_US_1.9.3.7"
"Please enter at least one email recipient","Please enter at least one email recipient","en_US_1.8.0","en_US_1.9.3.7"
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type.","en_US_1.5.0","en_US_1.9.3.7"
"Please enter the Activation Key.","Please enter the Activation Key.","en_US_1.5.0","en_US_1.9.3.7"
"Please enter the Copyright.","Please enter the Copyright.","en_US_1.5.0","en_US_1.9.3.7"
"Please enter the Description.","Please enter the Description.","en_US_1.5.1","en_US_1.9.3.7"
"Please enter the Price.","Please enter the Price.","en_US_1.5.0","en_US_1.9.3.7"
"Please enter the Resubmission Key.","Please enter the Resubmission Key.","en_US_1.5.0","en_US_1.9.3.7"
"Please enter the Title.","Please enter the Title.","en_US_1.5.0","en_US_1.9.3.7"
"Please make sure your passwords match.","Please make sure your passwords match.","en_US_1.5.0","en_US_1.9.3.7"
"Please save application first.","Please save application first.","en_US_1.8.0","en_US_1.9.3.7"
"Please select an option.","Please select an option.","en_US_1.7.0","en_US_1.9.3.7"
"Please select at least one country.","Please select at least one country.","en_US_1.5.0","en_US_1.9.3.7"
"Please select payment method to cover a quote","Please select payment method to cover a quote","en_US_1.8.0","en_US_1.9.3.7"
"Please set email","Please set email","en_US_1.8.0","en_US_1.9.3.7"
"Please specify payment method","Please specify payment method","en_US_1.8.0","en_US_1.9.3.7"
"Please specify shipping method","Please specify shipping method","en_US_1.8.0","en_US_1.9.3.7"
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","en_US_1.5.0","en_US_1.9.3.7"
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","en_US_1.5.0","en_US_1.9.3.7"
"Please upload  an image for ""App Background"" field from Design Tab.","Please upload  an image for ""App Background"" field from Design Tab.","en_US_1.5.0","en_US_1.9.3.7"
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","en_US_1.6.0","en_US_1.9.3.7"
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","en_US_1.6.0","en_US_1.9.3.7"
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","en_US_1.5.0","en_US_1.9.3.7"
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Please upload  an image for ""Logo in Header"" field from Design Tab.","en_US_1.5.0","en_US_1.9.3.7"
"Please use letters only (a-z or A-Z) in this field.","Please use letters only (a-z or A-Z) in this field.","en_US_1.7.0","en_US_1.9.3.7"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","en_US_1.7.0","en_US_1.9.3.7"
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","en_US_1.7.0","en_US_1.9.3.7"
"Please wait...","Please wait...","en_US_1.8.0","en_US_1.9.3.7"
"Please, specify gift card amount!","Please, specify gift card amount!","en_US_1.8.0","en_US_1.9.3.7"
"Portrait app Background","Portrait app Background","en_US_1.8.0","en_US_1.9.3.7"
"Portrait banners on Home Screen","Portrait banners on Home Screen","en_US_1.8.0","en_US_1.9.3.7"
"Post data is empty.","Post data is empty.","en_US_1.8.0","en_US_1.9.3.7"
"Post this product to your wall","Post this product to your wall","en_US_1.8.0","en_US_1.9.3.7"
"Posting to e-mails","Posting to e-mails","en_US_1.8.0","en_US_1.9.3.7"
"Preferred size: %spx x %spx.","Preferred size: %spx x %spx.","en_US_1.8.0","en_US_1.9.3.7"
"Prefix","Prefix","en_US_1.7.0","en_US_1.7.0.2"
"Preset Theme","Preset Theme","en_US_1.5.0","en_US_1.9.3.7"
"Preview","Preview","en_US_1.5.0","en_US_1.9.3.7"
"Price","Price","en_US_1.5.0","en_US_1.9.3.7"
"Price Font Color","Price Font Color","en_US_1.5.0","en_US_1.9.3.7"
"Price excluding tax","Price excluding tax","en_US_1.8.0","en_US_1.9.3.7"
"Price including tax","Price including tax","en_US_1.8.0","en_US_1.9.3.7"
"Primary Color","Primary Color","en_US_1.5.0","en_US_1.9.3.7"
"Primary Font Color","Primary Font Color","en_US_1.5.0","en_US_1.9.3.7"
"Problem changing or sending password.","Problem changing or sending password.","en_US_1.5.0","en_US_1.9.3.7"
"Proceed to Checkout","Proceed to Checkout","en_US_1.8.0","en_US_1.9.3.7"
"Product","Product","en_US_1.8.0","en_US_1.9.3.7"
"Product Added to Cart","Product Added to Cart","en_US_1.8.0","en_US_1.9.3.7"
"Product Added to Wishlist","Product Added to Wishlist","en_US_1.8.0","en_US_1.9.3.7"
"Product Gallery Updated","Product Gallery Updated","en_US_1.8.0","en_US_1.9.3.7"
"Product Name3 ","Product Name3 ","en_US_1.5.0","en_US_1.9.3.7"
"Product Name3 1","Product Name3 1","en_US_1.5.0","en_US_1.9.3.7"
"Product Name3 2","Product Name3 2","en_US_1.5.0","en_US_1.9.3.7"
"Product Options Updated","Product Options Updated","en_US_1.8.0","en_US_1.9.3.7"
"Product Removed From Wishlist","Product Removed From Wishlist","en_US_1.8.0","en_US_1.9.3.7"
"Product Reviews Updated","Product Reviews Updated","en_US_1.8.0","en_US_1.9.3.7"
"Product SKU","Product SKU","en_US_1.8.0","en_US_1.9.3.7"
"Product Updated","Product Updated","en_US_1.8.0","en_US_1.9.3.7"
"Product added","Product added","en_US_1.8.0","en_US_1.9.3.7"
"Product is out of stock","Product is out of stock","en_US_1.8.0","en_US_1.9.3.7"
"Product is unavailable.","Product is unavailable.","en_US_1.5.0","en_US_1.9.3.7"
"Product only available on the website.","Product only available on the website.","en_US_1.8.0","en_US_1.9.3.7"
"Product succesfully added to cart","Product succesfully added to cart","en_US_1.8.0","en_US_1.9.3.7"
"Product was not specified.","Product was not specified.","en_US_1.5.0","en_US_1.9.3.7"
"Product(s) currently out of stock.","Product(s) currently out of stock.","en_US_1.5.0","en_US_1.9.3.7"
"Products","Products","en_US_1.8.0","en_US_1.9.3.7"
"Pull Down To Update..","Pull Down To Update..","en_US_1.8.0","en_US_1.9.3.7"
"Purchase Order Number","Purchase Order Number","en_US_1.5.0","en_US_1.9.3.7"
"Push Notification","Push Notification","en_US_1.5.0","en_US_1.9.3.7"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","en_US_1.6.0","en_US_1.9.3.7"
"Push Title","Push Title","en_US_1.5.0","en_US_1.9.3.7"
"Push message","Push message","en_US_1.5.0","en_US_1.9.3.7"
"Push title","Push title","en_US_1.5.0","en_US_1.9.3.7"
"Qty","Qty","en_US_1.8.0","en_US_1.9.3.7"
"Qty:","Qty:","en_US_1.8.0","en_US_1.9.3.7"
"Quantity","Quantity","en_US_1.8.0","en_US_1.9.3.7"
"Quantity:","Quantity:","en_US_1.8.0","en_US_1.9.3.7"
"Queue Date","Queue Date","en_US_1.5.0","en_US_1.9.3.7"
"Queue Message","Queue Message","en_US_1.5.0","en_US_1.9.3.7"
"Queue does not exist.","Queue does not exist.","en_US_1.5.0","en_US_1.9.3.7"
"Queue is allowed only for applications with enabled Push Notification.","Queue is allowed only for applications with enabled Push Notification.","en_US_1.6.2","en_US_1.9.3.7"
"Quote instance is required.","Quote instance is required.","en_US_1.5.0","en_US_1.9.3.7"
"Quote item is not found.","Quote item is not found.","en_US_1.8.0","en_US_1.9.3.7"
"Range param doesn\'t recognized","Range param doesn\'t recognized","en_US_1.8.0","en_US_1.9.3.7"
"Ratings and Reviews","Ratings and Reviews","en_US_1.8.0","en_US_1.9.3.7"
"Read the Terms and Conditions","Read the Terms and Conditions","en_US_1.8.0","en_US_1.9.3.7"
"Recent Activity","Recent Activity","en_US_1.8.0","en_US_1.9.3.7"
"Recipient Information","Recipient Information","en_US_1.5.1","en_US_1.9.3.7"
"Recommended size %spx x %spx.","Recommended size %spx x %spx.","en_US_1.8.0","en_US_1.9.3.7"
"Recommended size 1024px x 344px. Note: Image size affects the performance of your app.","Recommended size 1024px x 344px. Note: Image size affects the performance of your app.","en_US_1.6.0","en_US_1.7.0.2"
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size 35px x 35px.","Recommended size 35px x 35px.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Recommended size 768px x 294px. Note: Image size affects the performance of your app.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Recommended size 768px x 960px. Note: Image size affects the performance of your app.","en_US_1.5.0","en_US_1.7.0.2"
"Recommended size: %spx x %spx at %s dpi.","Recommended size: %spx x %spx at %s dpi.","en_US_1.8.0","en_US_1.9.3.7"
"Recommended size: %spx x %spx.","Recommended size: %spx x %spx.","en_US_1.8.0","en_US_1.9.3.7"
"Recover","Recover","en_US_1.8.0","en_US_1.9.3.7"
"Redeem","Redeem","en_US_1.8.0","en_US_1.9.3.7"
"Redeeming Gift Card %@","Redeeming Gift Card %@","en_US_1.8.0","en_US_1.9.3.7"
"Redemption functionality is disabled.","Redemption functionality is disabled.","en_US_1.6.2","en_US_1.9.3.7"
"Refunded","Refunded","en_US_1.6.0","en_US_1.9.3.7"
"Regions","Regions","en_US_1.8.0","en_US_1.9.3.7"
"Register","Register","en_US_1.8.0","en_US_1.9.3.7"
"Registering cart ...","Registering cart ...","en_US_1.8.0","en_US_1.9.3.7"
"Registering user ...","Registering user ...","en_US_1.8.0","en_US_1.9.3.7"
"Regular","Regular","en_US_1.8.0","en_US_1.9.3.7"
"Regular and confirmation passwords must be equal","Regular and confirmation passwords must be equal","en_US_1.5.0","en_US_1.9.3.7"
"Related Product Background Color","Related Product Background Color","en_US_1.5.0","en_US_1.9.3.7"
"Release To Update...","Release To Update...","en_US_1.8.0","en_US_1.9.3.7"
"Relevance","Relevance","en_US_1.8.0","en_US_1.9.3.7"
"Remaining downloads","Remaining downloads","en_US_1.8.0","en_US_1.9.3.7"
"Remove","Remove","en_US_1.8.0","en_US_1.9.3.7"
"Remove Address...","Remove Address...","en_US_1.8.0","en_US_1.9.3.7"
"Removing %@...","Removing %@...","en_US_1.8.0","en_US_1.9.3.7"
"Removing Coupon...","Removing Coupon...","en_US_1.8.0","en_US_1.9.3.7"
"Removing Gift Card...","Removing Gift Card...","en_US_1.8.0","en_US_1.9.3.7"
"Removing Product from WishList...","Removing Product from WishList...","en_US_1.8.0","en_US_1.9.3.7"
"Removing Store Credit...","Removing Store Credit...","en_US_1.8.0","en_US_1.9.3.7"
"Request internal error.","Request internal error.","en_US_1.7.0","en_US_1.7.0.2"
"Request param %s is missed","Request param %s is missed","en_US_1.8.0","en_US_1.9.3.7"
"Required size: %spx x %spx.","Required size: %spx x %spx.","en_US_1.8.0","en_US_1.9.3.7"
"Reset theme to default","Reset theme to default","en_US_1.5.1","en_US_1.9.3.7"
"Resubmission Key","Resubmission Key","en_US_1.5.0","en_US_1.9.3.7"
"Resubmit App","Resubmit App","en_US_1.5.0","en_US_1.9.3.7"
"Resubmit App failure. %s","Resubmit App failure. %s","en_US_1.8.0","en_US_1.9.3.7"
"Results","Results","en_US_1.8.0","en_US_1.9.3.7"
"Revenue","Revenue","en_US_1.8.0","en_US_1.9.3.7"
"Revert","Revert","en_US_1.8.0","en_US_1.9.3.7"
"Revert Discount","Revert Discount","en_US_1.8.0","en_US_1.9.3.7"
"Review","Review","en_US_1.5.1","en_US_1.9.3.7"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","en_US_1.6.0","en_US_1.9.3.7"
"SORT BY:","SORT BY:","en_US_1.5.0","en_US_1.9.3.7"
"Sample","Sample","en_US_1.8.0","en_US_1.9.3.7"
"Samples","Samples","en_US_1.8.0","en_US_1.9.3.7"
"Save","Save","en_US_1.5.0","en_US_1.9.3.7"
"Save As","Save As","en_US_1.6.0","en_US_1.9.3.7"
"Save Theme","Save Theme","en_US_1.5.0","en_US_1.9.3.7"
"Save and Continue Edit","Save and Continue Edit","en_US_1.5.0","en_US_1.9.3.7"
"Save and Submit App","Save and Submit App","en_US_1.5.0","en_US_1.9.3.7"
"Save in address book","Save in address book","en_US_1.5.0","en_US_1.9.3.7"
"Saving Address...","Saving Address...","en_US_1.8.0","en_US_1.9.3.7"
"Saving changes ...","Saving changes ...","en_US_1.8.0","en_US_1.9.3.7"
"Saving shipping address ...","Saving shipping address ...","en_US_1.8.0","en_US_1.9.3.7"
"Saving shipping methods ...","Saving shipping methods ...","en_US_1.8.0","en_US_1.9.3.7"
"Screen resolution is not supported","Screen resolution is not supported","en_US_1.8.0","en_US_1.9.3.7"
"Screens:","Screens:","en_US_1.5.0","en_US_1.9.3.7"
"Scroll Background Color","Scroll Background Color","en_US_1.5.0","en_US_1.9.3.7"
"Search","Search","en_US_1.5.0","en_US_1.9.3.7"
"Search Term","Search Term","en_US_1.8.0","en_US_1.9.3.7"
"Search Updated","Search Updated","en_US_1.8.0","en_US_1.9.3.7"
"Searching for %@...","Searching for %@...","en_US_1.8.0","en_US_1.9.3.7"
"Secondary Color","Secondary Color","en_US_1.5.0","en_US_1.9.3.7"
"Secondary Font Color","Secondary Font Color","en_US_1.5.0","en_US_1.9.3.7"
"See all","See all","en_US_1.8.0","en_US_1.9.3.7"
"Select %@","Select %@","en_US_1.8.0","en_US_1.9.3.7"
"Select All","Select All","en_US_1.5.1","en_US_1.9.3.7"
"Select Chart","Select Chart","en_US_1.8.0","en_US_1.9.3.7"
"Select Links","Select Links","en_US_1.8.0","en_US_1.9.3.7"
"Select Options","Select Options","en_US_1.8.0","en_US_1.9.3.7"
"Select Payment Method","Select Payment Method","en_US_1.8.0","en_US_1.9.3.7"
"Select Range","Select Range","en_US_1.8.0","en_US_1.9.3.7"
"Select a","Select a","en_US_1.8.0","en_US_1.9.3.7"
"Select a Billing Address","Select a Billing Address","en_US_1.8.0","en_US_1.9.3.7"
"Select a Shipping Address","Select a Shipping Address","en_US_1.8.0","en_US_1.9.3.7"
"Select from Address Book","Select from Address Book","en_US_1.8.0","en_US_1.9.3.7"
"Select shipping method","Select shipping method","en_US_1.8.0","en_US_1.9.3.7"
"Selected product is unavailable.","Selected product is unavailable.","en_US_1.5.0","en_US_1.9.3.7"
"Send","Send","en_US_1.8.0","en_US_1.9.3.7"
"Sender Information","Sender Information","en_US_1.5.1","en_US_1.9.3.7"
"Sending e-mail failed...","Sending e-mail failed...","en_US_1.8.0","en_US_1.9.3.7"
"Set","Set","en_US_1.8.0","en_US_1.9.3.7"
"Settings","Settings","en_US_1.5.0","en_US_1.9.3.7"
"Shake device to reset the filter","Shake device to reset the filter","en_US_1.8.0","en_US_1.9.3.7"
"Share","Share","en_US_1.8.0","en_US_1.9.3.7"
